Date,AAPL AMD_cum_rets,GOOGL AMD_cum_rets,GOOGL UNH_cum_rets,TM MRK_cum_rets,META HD_cum_rets,JNJ LLY_cum_rets
2021-03-02,1.0581934170483935,1.1485180389503964,1.0185270001422,1.0025230968269596,1.1486894320262993,1.102554444639075
2021-03-03,1.0581934170483935,1.1511095195329257,1.0085838813802865,1.0025230968269596,1.1467731879346077,1.1006890518461032
2021-03-04,1.048870862747244,1.1511095195329257,1.0128618175492878,1.0025230968269596,1.161730447908893,1.0963224031610397
2021-03-05,1.0502007604262278,1.1456960207013525,1.0090910047448247,1.0025230968269596,1.1563990000083222,1.0923395769080808
2021-03-08,1.0450385419501376,1.1466810085548964,0.9857446264769053,1.0025230968269596,1.1843361778974817,1.0979522567051951
2021-03-09,1.0553486205518359,1.1701428728332917,0.9931708840031301,1.013162022121406,1.1923958675599793,1.0979522567051951
2021-03-10,1.0551191877291468,1.1701428728332917,0.9973814675056386,1.013162022121406,1.1854562211393396,1.0979522567051951
2021-03-11,1.0551191877291468,1.1701428728332917,1.0082768531863293,1.013162022121406,1.196230473683839,1.0968548463451553
2021-03-12,1.0526741283080052,1.157274789544173,1.0082768531863293,1.013162022121406,1.196230473683839,1.101407578423251
2021-03-15,1.0558135038919798,1.1490731111401047,1.0082768531863293,1.013162022121406,1.196230473683839,1.0542520563052042
2021-03-16,1.0601705092849232,1.1537902578970396,1.0082768531863293,1.013162022121406,1.196230473683839,1.0590170606358362
2021-03-17,1.0574207150040882,1.1532020601927797,1.0082768531863293,1.0159130312664806,1.196230473683839,1.0541503693927945
2021-03-18,1.0670355340602755,1.1641348617656573,1.0082768531863293,1.0287317770139914,1.196230473683839,1.052027364577784
2021-03-19,1.0670355340602755,1.1641348617656573,1.0077705479117383,1.0279934672319804,1.196230473683839,1.0579920113152854
2021-03-22,1.0670355340602755,1.1641348617656573,1.009813804281745,1.0403692994613125,1.196230473683839,1.0635955488487734
2021-03-23,1.0670355340602755,1.1641348617656573,1.0127135033628887,1.0403692994613125,1.196230473683839,1.0635955488487734
